n,x,y,z
5410,180,680,-140
5411,-10000,-10000,-10000
5412,-10000,-10000,-10000
5413,-10000,-10000,-10000
5414,-10000,-10000,-10000
5415,-10000,-10000,-10000
5416,300,680,-140
5417,320,680,-140
5418,340,680,-140
5419,360,680,-140
5420,380,680,-140
5421,-10000,-10000,-10000
5422,-10000,-10000,-10000
5423,-10000,-10000,-10000
5424,-10000,-10000,-10000
5425,-10000,-10000,-10000
5426,500,680,-140
5427,520,680,-140
5428,540,680,-140
5429,560,680,-140
5430,580,680,-140
5431,600,680,-140
5432,620,680,-140
5433,640,680,-140
5434,660,680,-140
5435,680,680,-140
5436,-10000,-10000,-10000
5437,-10000,-10000,-10000
5438,-10000,-10000,-10000
5439,-10000,-10000,-10000
5440,-10000,-10000,-10000
5441,800,680,-140
5442,820,680,-140
5443,840,680,-140
5444,860,680,-140
5445,880,680,-140
5446,-10000,-10000,-10000
5447,-10000,-10000,-10000
5448,-10000,-10000,-10000
5449,-10000,-10000,-10000
5450,-1000,700,-140
5451,-980,700,-140
5452,-960,700,-140
5453,-940,700,-140
5454,-920,700,-140
5455,-900,700,-140
5456,-880,700,-140
5457,-860,700,-140
5458,-840,700,-140
5459,-820,700,-140
5460,-800,700,-140
5461,-780,700,-140
5462,-760,700,-140
5463,-740,700,-140
5464,-720,700,-140
5465,-10000,-10000,-10000
5466,-10000,-10000,-10000
5467,-10000,-10000,-10000
5468,-10000,-10000,-10000
5469,-10000,-10000,-10000
5470,-10000,-10000,-10000
5471,-10000,-10000,-10000
5472,-10000,-10000,-10000
5473,-10000,-10000,-10000
5474,-10000,-10000,-10000
5475,-10000,-10000,-10000
5476,-10000,-10000,-10000
5477,-10000,-10000,-10000
5478,-10000,-10000,-10000
5479,-10000,-10000,-10000
5480,-10000,-10000,-10000
5481,-10000,-10000,-10000
5482,-10000,-10000,-10000
5483,-10000,-10000,-10000
5484,-10000,-10000,-10000
5485,-10000,-10000,-10000
5486,-10000,-10000,-10000
5487,-10000,-10000,-10000
5488,-10000,-10000,-10000
5489,-10000,-10000,-10000
5490,-10000,-10000,-10000
5491,-10000,-10000,-10000
5492,-10000,-10000,-10000
5493,-10000,-10000,-10000
5494,-10000,-10000,-10000
5495,-100,700,-140
5496,-80,700,-140
5497,-60,700,-140
5498,-40,700,-140
5499,-20,700,-140
5500,-10000,-10000,-10000
5501,-10000,-10000,-10000
5502,-10000,-10000,-10000
5503,-10000,-10000,-10000
5504,-10000,-10000,-10000
5505,100,700,-140
5506,120,700,-140
5507,140,700,-140
5508,160,700,-140
5509,180,700,-140
5510,-10000,-10000,-10000
5511,-10000,-10000,-10000
5512,-10000,-10000,-10000
5513,-10000,-10000,-10000
5514,-10000,-10000,-10000
5515,-10000,-10000,-10000
5516,-10000,-10000,-10000
5517,-10000,-10000,-10000
5518,-10000,-10000,-10000
5519,-10000,-10000,-10000
5520,400,700,-140
5521,420,700,-140
5522,440,700,-140
5523,460,700,-140
5524,480,700,-140
5525,-10000,-10000,-10000
5526,-10000,-10000,-10000
5527,-10000,-10000,-10000
5528,-10000,-10000,-10000
5529,-10000,-10000,-10000
5530,600,700,-140
5531,620,700,-140
5532,640,700,-140
5533,660,700,-140
5534,680,700,-140
5535,-10000,-10000,-10000
5536,-10000,-10000,-10000
5537,-10000,-10000,-10000
5538,-10000,-10000,-10000
5539,-10000,-10000,-10000
5540,-10000,-10000,-10000
5541,-10000,-10000,-10000
5542,-10000,-10000,-10000
5543,-10000,-10000,-10000
5544,-10000,-10000,-10000
5545,900,700,-140
5546,920,700,-140
5547,940,700,-140
5548,960,700,-140
5549,-1000,720,-140
5550,-980,720,-140
5551,-960,720,-140
5552,-940,720,-140
5553,-920,720,-140
5554,-900,720,-140
5555,-880,720,-140
5556,-860,720,-140
5557,-840,720,-140
5558,-820,720,-140
5559,-800,720,-140
5560,-780,720,-140
5561,-760,720,-140
5562,-740,720,-140
5563,-720,720,-140
5564,-10000,-10000,-10000
5565,-10000,-10000,-10000
5566,-10000,-10000,-10000
5567,-10000,-10000,-10000
5568,-10000,-10000,-10000
5569,-10000,-10000,-10000
5570,-10000,-10000,-10000
5571,-10000,-10000,-10000
5572,-10000,-10000,-10000
5573,-10000,-10000,-10000
5574,-10000,-10000,-10000
5575,-10000,-10000,-10000
5576,-10000,-10000,-10000
5577,-10000,-10000,-10000
5578,-10000,-10000,-10000
5579,-10000,-10000,-10000
5580,-10000,-10000,-10000
5581,-10000,-10000,-10000
5582,-10000,-10000,-10000
5583,-10000,-10000,-10000
5584,-10000,-10000,-10000
5585,-10000,-10000,-10000
5586,-10000,-10000,-10000
5587,-10000,-10000,-10000
5588,-10000,-10000,-10000
5589,-10000,-10000,-10000
5590,-10000,-10000,-10000
5591,-10000,-10000,-10000
5592,-10000,-10000,-10000
5593,-10000,-10000,-10000
5594,-100,720,-140
5595,-80,720,-140
5596,-60,720,-140
5597,-40,720,-140
5598,-20,720,-140
5599,-10000,-10000,-10000
5600,-10000,-10000,-10000
5601,-10000,-10000,-10000
5602,-10000,-10000,-10000
5603,-10000,-10000,-10000
5604,100,720,-140
5605,120,720,-140
5606,140,720,-140
5607,160,720,-140
5608,180,720,-140
5609,-10000,-10000,-10000
5610,-10000,-10000,-10000
5611,-10000,-10000,-10000
5612,-10000,-10000,-10000
5613,-10000,-10000,-10000
5614,-10000,-10000,-10000
5615,-10000,-10000,-10000
5616,-10000,-10000,-10000
5617,-10000,-10000,-10000
5618,-10000,-10000,-10000
5619,400,720,-140
5620,420,720,-140
5621,440,720,-140
5622,460,720,-140
5623,480,720,-140
5624,-10000,-10000,-10000
5625,-10000,-10000,-10000
5626,-10000,-10000,-10000
5627,-10000,-10000,-10000
5628,-10000,-10000,-10000
5629,600,720,-140
5630,620,720,-140
5631,640,720,-140
5632,660,720,-140
5633,680,720,-140
5634,-10000,-10000,-10000
5635,-10000,-10000,-10000
5636,-10000,-10000,-10000
5637,-10000,-10000,-10000
5638,-10000,-10000,-10000
5639,-10000,-10000,-10000
5640,-10000,-10000,-10000
5641,-10000,-10000,-10000
5642,-10000,-10000,-10000
5643,-10000,-10000,-10000
5644,900,720,-140
5645,920,720,-140
5646,940,720,-140
5647,960,720,-140
5648,-1000,740,-140
5649,-980,740,-140
5650,-960,740,-140
5651,-940,740,-140
5652,-920,740,-140
5653,-900,740,-140
5654,-880,740,-140
5655,-860,740,-140
5656,-840,740,-140
5657,-820,740,-140
5658,-800,740,-140
5659,-780,740,-140
5660,-760,740,-140
5661,-740,740,-140
5662,-720,740,-140
5663,-10000,-10000,-10000
5664,-10000,-10000,-10000
5665,-10000,-10000,-10000
5666,-10000,-10000,-10000
5667,-10000,-10000,-10000
5668,-10000,-10000,-10000
5669,-10000,-10000,-10000
5670,-10000,-10000,-10000
5671,-10000,-10000,-10000
5672,-10000,-10000,-10000
5673,-10000,-10000,-10000
5674,-10000,-10000,-10000
5675,-10000,-10000,-10000
5676,-10000,-10000,-10000
5677,-10000,-10000,-10000
5678,-10000,-10000,-10000
5679,-10000,-10000,-10000
5680,-10000,-10000,-10000
5681,-10000,-10000,-10000
5682,-10000,-10000,-10000
5683,-10000,-10000,-10000
5684,-10000,-10000,-10000
5685,-10000,-10000,-10000
5686,-10000,-10000,-10000
5687,-10000,-10000,-10000
5688,-10000,-10000,-10000
5689,-10000,-10000,-10000
5690,-10000,-10000,-10000
5691,-10000,-10000,-10000
5692,-10000,-10000,-10000
5693,-100,740,-140
5694,-80,740,-140
5695,-60,740,-140
5696,-40,740,-140
5697,-20,740,-140
5698,-10000,-10000,-10000
5699,-10000,-10000,-10000
5700,-10000,-10000,-10000
5701,-10000,-10000,-10000
5702,-10000,-10000,-10000
5703,100,740,-140
5704,120,740,-140
5705,140,740,-140
5706,160,740,-140
5707,180,740,-140
5708,-10000,-10000,-10000
5709,-10000,-10000,-10000
5710,-10000,-10000,-10000
5711,-10000,-10000,-10000
5712,-10000,-10000,-10000
5713,-10000,-10000,-10000
5714,-10000,-10000,-10000
5715,-10000,-10000,-10000
5716,-10000,-10000,-10000
5717,-10000,-10000,-10000
5718,400,740,-140
5719,420,740,-140
5720,440,740,-140
5721,460,740,-140
5722,480,740,-140
5723,-10000,-10000,-10000
5724,-10000,-10000,-10000
5725,-10000,-10000,-10000
5726,-10000,-10000,-10000
5727,-10000,-10000,-10000
5728,600,740,-140
5729,620,740,-140
5730,640,740,-140
5731,660,740,-140
5732,680,740,-140
5733,-10000,-10000,-10000
5734,-10000,-10000,-10000
5735,-10000,-10000,-10000
5736,-10000,-10000,-10000
5737,-10000,-10000,-10000
5738,-10000,-10000,-10000
5739,-10000,-10000,-10000
5740,-10000,-10000,-10000
5741,-10000,-10000,-10000
5742,-10000,-10000,-10000
5743,900,740,-140
5744,920,740,-140
5745,940,740,-140
5746,960,740,-140
5747,-1000,760,-140
5748,-980,760,-140
5749,-960,760,-140
5750,-940,760,-140
5751,-920,760,-140
5752,-900,760,-140
5753,-880,760,-140
5754,-860,760,-140
5755,-840,760,-140
5756,-820,760,-140
5757,-800,760,-140
5758,-780,760,-140
5759,-760,760,-140
5760,-740,760,-140
5761,-720,760,-140
5762,-10000,-10000,-10000
5763,-10000,-10000,-10000
5764,-10000,-10000,-10000
5765,-10000,-10000,-10000
5766,-10000,-10000,-10000
5767,-10000,-10000,-10000
5768,-10000,-10000,-10000
5769,-10000,-10000,-10000
5770,-10000,-10000,-10000
5771,-10000,-10000,-10000
5772,-10000,-10000,-10000
5773,-10000,-10000,-10000
5774,-10000,-10000,-10000
5775,-10000,-10000,-10000
5776,-10000,-10000,-10000
5777,-10000,-10000,-10000
5778,-10000,-10000,-10000
5779,-10000,-10000,-10000
5780,-10000,-10000,-10000
5781,-10000,-10000,-10000
5782,-10000,-10000,-10000
5783,-10000,-10000,-10000
5784,-10000,-10000,-10000
5785,-10000,-10000,-10000
5786,-10000,-10000,-10000
5787,-10000,-10000,-10000
5788,-10000,-10000,-10000
5789,-10000,-10000,-10000
5790,-10000,-10000,-10000
5791,-10000,-10000,-10000
5792,-100,760,-140
5793,-80,760,-140
5794,-60,760,-140
5795,-40,760,-140
5796,-20,760,-140
5797,-10000,-10000,-10000
5798,-10000,-10000,-10000
5799,-10000,-10000,-10000
5800,-10000,-10000,-10000
5801,-10000,-10000,-10000
5802,100,760,-140
5803,120,760,-140
5804,140,760,-140
5805,160,760,-140
5806,180,760,-140
5807,-10000,-10000,-10000
5808,-10000,-10000,-10000
5809,-10000,-10000,-10000
5810,-10000,-10000,-10000
5811,-10000,-10000,-10000
5812,-10000,-10000,-10000
5813,-10000,-10000,-10000
5814,-10000,-10000,-10000
5815,-10000,-10000,-10000
5816,-10000,-10000,-10000
5817,400,760,-140
5818,420,760,-140
5819,440,760,-140
5820,460,760,-140
5821,480,760,-140
5822,-10000,-10000,-10000
5823,-10000,-10000,-10000
5824,-10000,-10000,-10000
5825,-10000,-10000,-10000
5826,-10000,-10000,-10000
5827,600,760,-140
5828,620,760,-140
5829,640,760,-140
5830,660,760,-140
5831,680,760,-140
5832,-10000,-10000,-10000
5833,-10000,-10000,-10000
5834,-10000,-10000,-10000
5835,-10000,-10000,-10000
5836,-10000,-10000,-10000
5837,-10000,-10000,-10000
5838,-10000,-10000,-10000
5839,-10000,-10000,-10000
5840,-10000,-10000,-10000
5841,-10000,-10000,-10000
5842,900,760,-140
5843,920,760,-140
5844,940,760,-140
5845,960,760,-140
5846,-1000,780,-140
5847,-980,780,-140
5848,-960,780,-140
5849,-940,780,-140
5850,-920,780,-140
5851,-900,780,-140
5852,-880,780,-140
5853,-860,780,-140
5854,-840,780,-140
5855,-820,780,-140
5856,-800,780,-140
5857,-780,780,-140
5858,-760,780,-140
5859,-740,780,-140
5860,-720,780,-140
5861,-10000,-10000,-10000
5862,-10000,-10000,-10000
5863,-10000,-10000,-10000
5864,-10000,-10000,-10000
5865,-10000,-10000,-10000
5866,-10000,-10000,-10000
5867,-10000,-10000,-10000
5868,-10000,-10000,-10000
5869,-10000,-10000,-10000
5870,-10000,-10000,-10000
5871,-10000,-10000,-10000
5872,-10000,-10000,-10000
5873,-10000,-10000,-10000
5874,-10000,-10000,-10000
5875,-10000,-10000,-10000
5876,-10000,-10000,-10000
5877,-10000,-10000,-10000
5878,-10000,-10000,-10000
5879,-10000,-10000,-10000
5880,-10000,-10000,-10000
5881,-10000,-10000,-10000
5882,-10000,-10000,-10000
5883,-10000,-10000,-10000
5884,-10000,-10000,-10000
5885,-10000,-10000,-10000
5886,-10000,-10000,-10000
5887,-10000,-10000,-10000
5888,-10000,-10000,-10000
5889,-10000,-10000,-10000
5890,-10000,-10000,-10000
5891,-100,780,-140
5892,-80,780,-140
5893,-60,780,-140
5894,-40,780,-140
5895,-20,780,-140
5896,-10000,-10000,-10000
5897,-10000,-10000,-10000
5898,-10000,-10000,-10000
5899,-10000,-10000,-10000
5900,-10000,-10000,-10000
5901,100,780,-140
5902,120,780,-140
5903,140,780,-140
5904,160,780,-140
5905,180,780,-140
5906,-10000,-10000,-10000
5907,-10000,-10000,-10000
5908,-10000,-10000,-10000
5909,-10000,-10000,-10000
5910,-10000,-10000,-10000
5911,-10000,-10000,-10000
5912,-10000,-10000,-10000
5913,-10000,-10000,-10000
5914,-10000,-10000,-10000
5915,-10000,-10000,-10000
5916,400,780,-140
5917,420,780,-140
5918,440,780,-140
5919,460,780,-140
5920,480,780,-140
5921,-10000,-10000,-10000
5922,-10000,-10000,-10000
5923,-10000,-10000,-10000
5924,-10000,-10000,-10000
5925,-10000,-10000,-10000
5926,600,780,-140
5927,620,780,-140
5928,640,780,-140
5929,660,780,-140
5930,680,780,-140
5931,-10000,-10000,-10000
5932,-10000,-10000,-10000
5933,-10000,-10000,-10000
5934,-10000,-10000,-10000
5935,-10000,-10000,-10000
5936,-10000,-10000,-10000
5937,-10000,-10000,-10000
5938,-10000,-10000,-10000
5939,-10000,-10000,-10000
5940,-10000,-10000,-10000
5941,900,780,-140
5942,920,780,-140
5943,940,780,-140
5944,960,780,-140
5945,-1000,800,-140
5946,-980,800,-140
5947,-960,800,-140
5948,-940,800,-140
5949,-920,800,-140
5950,-10000,-10000,-10000
5951,-10000,-10000,-10000
5952,-10000,-10000,-10000
5953,-10000,-10000,-10000
5954,-10000,-10000,-10000
5955,-10000,-10000,-10000
5956,-10000,-10000,-10000
5957,-10000,-10000,-10000
5958,-10000,-10000,-10000
5959,-10000,-10000,-10000
5960,-10000,-10000,-10000
5961,-10000,-10000,-10000
5962,-10000,-10000,-10000
5963,-10000,-10000,-10000
5964,-10000,-10000,-10000
5965,-10000,-10000,-10000
5966,-10000,-10000,-10000
5967,-10000,-10000,-10000
5968,-10000,-10000,-10000
5969,-10000,-10000,-10000
5970,-10000,-10000,-10000
5971,-10000,-10000,-10000
5972,-10000,-10000,-10000
5973,-10000,-10000,-10000
5974,-10000,-10000,-10000
5975,-400,800,-140
5976,-380,800,-140
5977,-360,800,-140
5978,-340,800,-140
5979,-320,800,-140
5980,-10000,-10000,-10000
5981,-10000,-10000,-10000
5982,-10000,-10000,-10000
5983,-10000,-10000,-10000
5984,-10000,-10000,-10000
5985,-10000,-10000,-10000
5986,-10000,-10000,-10000
5987,-10000,-10000,-10000
5988,-10000,-10000,-10000
5989,-10000,-10000,-10000
5990,-100,800,-140
5991,-80,800,-140
5992,-60,800,-140
5993,-40,800,-140
5994,-20,800,-140
5995,-10000,-10000,-10000
5996,-10000,-10000,-10000
5997,-10000,-10000,-10000
5998,-10000,-10000,-10000
5999,-10000,-10000,-10000
6000,-10000,-10000,-10000
6001,-10000,-10000,-10000
6002,-10000,-10000,-10000
6003,-10000,-10000,-10000
6004,-10000,-10000,-10000
6005,200,800,-140
6006,220,800,-140
6007,240,800,-140
6008,260,800,-140
6009,280,800,-140
6010,-10000,-10000,-10000
6011,-10000,-10000,-10000
6012,-10000,-10000,-10000
6013,-10000,-10000,-10000
6014,-10000,-10000,-10000
6015,-10000,-10000,-10000
6016,-10000,-10000,-10000
6017,-10000,-10000,-10000
6018,-10000,-10000,-10000
6019,-10000,-10000,-10000
6020,-10000,-10000,-10000
6021,-10000,-10000,-10000
6022,-10000,-10000,-10000
6023,-10000,-10000,-10000
6024,-10000,-10000,-10000
6025,600,800,-140
6026,620,800,-140
6027,640,800,-140
6028,660,800,-140
6029,680,800,-140
6030,-10000,-10000,-10000
6031,-10000,-10000,-10000
6032,-10000,-10000,-10000
6033,-10000,-10000,-10000
6034,-10000,-10000,-10000
6035,800,800,-140
6036,820,800,-140
6037,840,800,-140
6038,860,800,-140
6039,880,800,-140
6040,900,800,-140
6041,920,800,-140
6042,940,800,-140
6043,960,800,-140
6044,-1000,820,-140
6045,-980,820,-140
6046,-960,820,-140
6047,-940,820,-140
6048,-920,820,-140
6049,-10000,-10000,-10000
6050,-10000,-10000,-10000
6051,-10000,-10000,-10000
6052,-10000,-10000,-10000
6053,-10000,-10000,-10000
6054,-10000,-10000,-10000
6055,-10000,-10000,-10000
6056,-10000,-10000,-10000
6057,-10000,-10000,-10000
6058,-10000,-10000,-10000
6059,-10000,-10000,-10000
6060,-10000,-10000,-10000
6061,-10000,-10000,-10000
6062,-10000,-10000,-10000
6063,-10000,-10000,-10000
6064,-10000,-10000,-10000
6065,-10000,-10000,-10000
6066,-10000,-10000,-10000
6067,-10000,-10000,-10000
6068,-10000,-10000,-10000
6069,-10000,-10000,-10000
6070,-10000,-10000,-10000
6071,-10000,-10000,-10000
6072,-10000,-10000,-10000
6073,-10000,-10000,-10000
6074,-400,820,-140
6075,-380,820,-140
6076,-360,820,-140
6077,-340,820,-140
6078,-320,820,-140
6079,-10000,-10000,-10000
6080,-10000,-10000,-10000
6081,-10000,-10000,-10000
6082,-10000,-10000,-10000
6083,-10000,-10000,-10000
6084,-10000,-10000,-10000
6085,-10000,-10000,-10000
6086,-10000,-10000,-10000
6087,-10000,-10000,-10000
6088,-10000,-10000,-10000
6089,-100,820,-140
6090,-80,820,-140
6091,-60,820,-140
6092,-40,820,-140
6093,-20,820,-140
6094,-10000,-10000,-10000
6095,-10000,-10000,-10000
6096,-10000,-10000,-10000
6097,-10000,-10000,-10000
6098,-10000,-10000,-10000
6099,-10000,-10000,-10000
6100,-10000,-10000,-10000
6101,-10000,-10000,-10000
6102,-10000,-10000,-10000
6103,-10000,-10000,-10000
6104,200,820,-140
6105,220,820,-140
6106,240,820,-140
6107,260,820,-140
6108,280,820,-140
6109,-10000,-10000,-10000
6110,-10000,-10000,-10000
6111,-10000,-10000,-10000
6112,-10000,-10000,-10000
6113,-10000,-10000,-10000
6114,-10000,-10000,-10000
6115,-10000,-10000,-10000
6116,-10000,-10000,-10000
6117,-10000,-10000,-10000
6118,-10000,-10000,-10000
6119,-10000,-10000,-10000
6120,-10000,-10000,-10000
6121,-10000,-10000,-10000
6122,-10000,-10000,-10000
6123,-10000,-10000,-10000
6124,600,820,-140
6125,620,820,-140
6126,640,820,-140
6127,660,820,-140
6128,680,820,-140
6129,-10000,-10000,-10000
6130,-10000,-10000,-10000
6131,-10000,-10000,-10000
6132,-10000,-10000,-10000
6133,-10000,-10000,-10000
6134,800,820,-140
6135,820,820,-140
6136,840,820,-140
6137,860,820,-140
6138,880,820,-140
6139,900,820,-140
6140,920,820,-140
6141,940,820,-140
6142,960,820,-140
6143,-1000,840,-140
6144,-980,840,-140
6145,-960,840,-140
6146,-940,840,-140
6147,-920,840,-140
6148,-10000,-10000,-10000
6149,-10000,-10000,-10000
6150,-10000,-10000,-10000
6151,-10000,-10000,-10000
6152,-10000,-10000,-10000
6153,-10000,-10000,-10000
6154,-10000,-10000,-10000
6155,-10000,-10000,-10000
6156,-10000,-10000,-10000
6157,-10000,-10000,-10000
6158,-10000,-10000,-10000
6159,-10000,-10000,-10000
6160,-10000,-10000,-10000
6161,-10000,-10000,-10000
6162,-10000,-10000,-10000
6163,-10000,-10000,-10000
6164,-10000,-10000,-10000
6165,-10000,-10000,-10000
6166,-10000,-10000,-10000
6167,-10000,-10000,-10000
6168,-10000,-10000,-10000
6169,-10000,-10000,-10000
6170,-10000,-10000,-10000
6171,-10000,-10000,-10000
6172,-10000,-10000,-10000
6173,-400,840,-140
6174,-380,840,-140
6175,-360,840,-140
6176,-340,840,-140
6177,-320,840,-140
6178,-10000,-10000,-10000
6179,-10000,-10000,-10000
6180,-10000,-10000,-10000
6181,-10000,-10000,-10000
6182,-10000,-10000,-10000
6183,-10000,-10000,-10000
6184,-10000,-10000,-10000
6185,-10000,-10000,-10000
6186,-10000,-10000,-10000
6187,-10000,-10000,-10000
6188,-100,840,-140
6189,-80,840,-140
6190,-60,840,-140
6191,-40,840,-140
6192,-20,840,-140
6193,-10000,-10000,-10000
6194,-10000,-10000,-10000
6195,-10000,-10000,-10000
6196,-10000,-10000,-10000
6197,-10000,-10000,-10000
6198,-10000,-10000,-10000
6199,-10000,-10000,-10000
6200,-10000,-10000,-10000
6201,-10000,-10000,-10000
6202,-10000,-10000,-10000
6203,200,840,-140
6204,220,840,-140
6205,240,840,-140
6206,260,840,-140
6207,280,840,-140
6208,-10000,-10000,-10000
6209,-10000,-10000,-10000
6210,-10000,-10000,-10000
6211,-10000,-10000,-10000
6212,-10000,-10000,-10000
6213,-10000,-10000,-10000
6214,-10000,-10000,-10000
6215,-10000,-10000,-10000
6216,-10000,-10000,-10000
6217,-10000,-10000,-10000
6218,-10000,-10000,-10000
6219,-10000,-10000,-10000
6220,-10000,-10000,-10000
6221,-10000,-10000,-10000
6222,-10000,-10000,-10000
6223,600,840,-140
6224,620,840,-140
6225,640,840,-140
6226,660,840,-140
6227,680,840,-140
6228,-10000,-10000,-10000
6229,-10000,-10000,-10000
6230,-10000,-10000,-10000
6231,-10000,-10000,-10000
6232,-10000,-10000,-10000
6233,800,840,-140
6234,820,840,-140
6235,840,840,-140
6236,860,840,-140
6237,880,840,-140
6238,900,840,-140
6239,920,840,-140
6240,940,840,-140
6241,960,840,-140
6242,-1000,860,-140
6243,-980,860,-140
6244,-960,860,-140
6245,-940,860,-140
6246,-920,860,-140
6247,-10000,-10000,-10000
6248,-10000,-10000,-10000
6249,-10000,-10000,-10000
6250,-10000,-10000,-10000
6251,-10000,-10000,-10000
6252,-10000,-10000,-10000
6253,-10000,-10000,-10000
6254,-10000,-10000,-10000
6255,-10000,-10000,-10000
6256,-10000,-10000,-10000
6257,-10000,-10000,-10000
6258,-10000,-10000,-10000
6259,-10000,-10000,-10000
6260,-10000,-10000,-10000
6261,-10000,-10000,-10000
6262,-10000,-10000,-10000
6263,-10000,-10000,-10000
6264,-10000,-10000,-10000
6265,-10000,-10000,-10000
6266,-10000,-10000,-10000
6267,-10000,-10000,-10000
6268,-10000,-10000,-10000
6269,-10000,-10000,-10000
6270,-10000,-10000,-10000
6271,-10000,-10000,-10000
6272,-400,860,-140
6273,-380,860,-140
6274,-360,860,-140
6275,-340,860,-140
6276,-320,860,-140
6277,-10000,-10000,-10000
6278,-10000,-10000,-10000
6279,-10000,-10000,-10000
6280,-10000,-10000,-10000
6281,-10000,-10000,-10000
6282,-10000,-10000,-10000
6283,-10000,-10000,-10000
6284,-10000,-10000,-10000
6285,-10000,-10000,-10000
6286,-10000,-10000,-10000
6287,-100,860,-140
6288,-80,860,-140
6289,-60,860,-140
6290,-40,860,-140
6291,-20,860,-140
6292,-10000,-10000,-10000
6293,-10000,-10000,-10000
6294,-10000,-10000,-10000
6295,-10000,-10000,-10000
6296,-10000,-10000,-10000
6297,-10000,-10000,-10000
6298,-10000,-10000,-10000
6299,-10000,-10000,-10000
6300,-10000,-10000,-10000
6301,-10000,-10000,-10000
6302,200,860,-140
